Driver,Team,LapNumber,Stint,Compound,TyreLife,FreshTyre,TrackStatus,LapTime_s,Year,GrandPrix,SessionType,compound_encoded,is_fresh_tyre,tyre_life_squared,stint_progress,deg_rate
ALO,Aston Martin,26.0,2.0,HARD,12.0,True,1,98.127,2023,Bahrain Grand Prix,R,2,1,144.0,0.631578947368421,0.0016150670794645235
ALO,Aston Martin,27.0,2.0,HARD,13.0,True,1,98.612,2023,Bahrain Grand Prix,R,2,1,169.0,0.6842105263157895,0.0016150670794645235
ALO,Aston Martin,28.0,2.0,HARD,14.0,True,1,98.199,2023,Bahrain Grand Prix,R,2,1,196.0,0.7368421052631579,0.0016150670794645235
ALO,Aston Martin,29.0,2.0,HARD,15.0,True,1,98.585,2023,Bahrain Grand Prix,R,2,1,225.0,0.7894736842105263,0.0016150670794645235
ALO,Aston Martin,30.0,2.0,HARD,16.0,True,1,98.282,2023,Bahrain Grand Prix,R,2,1,256.0,0.8421052631578947,0.0016150670794645235
ALO,Aston Martin,31.0,2.0,HARD,17.0,True,1,98.009,2023,Bahrain Grand Prix,R,2,1,289.0,0.8947368421052632,0.0016150670794645235
ALO,Aston Martin,32.0,2.0,HARD,18.0,True,1,97.871,2023,Bahrain Grand Prix,R,2,1,324.0,0.9473684210526315,0.0016150670794645235
ALO,Aston Martin,33.0,2.0,HARD,19.0,True,1,97.769,2023,Bahrain Grand Prix,R,2,1,361.0,1.0,0.0016150670794645235
ALO,Aston Martin,36.0,3.0,HARD,2.0,True,1,96.156,2023,Bahrain Grand Prix,R,2,1,4.0,0.08695652173913043,0.021970217512550374
ALO,Aston Martin,37.0,3.0,HARD,3.0,True,1,97.431,2023,Bahrain Grand Prix,R,2,1,9.0,0.13043478260869565,0.021970217512550374
ALO,Aston Martin,38.0,3.0,HARD,4.0,True,1,97.002,2023,Bahrain Grand Prix,R,2,1,16.0,0.17391304347826086,0.021970217512550374
ALO,Aston Martin,39.0,3.0,HARD,5.0,True,1,97.243,2023,Bahrain Grand Prix,R,2,1,25.0,0.21739130434782608,0.021970217512550374
ALO,Aston Martin,40.0,3.0,HARD,6.0,True,12,97.208,2023,Bahrain Grand Prix,R,2,1,36.0,0.2608695652173913,0.021970217512550374
ALO,Aston Martin,42.0,3.0,HARD,8.0,True,1,96.334,2023,Bahrain Grand Prix,R,2,1,64.0,0.34782608695652173,0.021970217512550374
ALO,Aston Martin,43.0,3.0,HARD,9.0,True,1,96.911,2023,Bahrain Grand Prix,R,2,1,81.0,0.391304347826087,0.021970217512550374
ALO,Aston Martin,44.0,3.0,HARD,10.0,True,1,97.022,2023,Bahrain Grand Prix,R,2,1,100.0,0.43478260869565216,0.021970217512550374
ALO,Aston Martin,45.0,3.0,HARD,11.0,True,1,97.931,2023,Bahrain Grand Prix,R,2,1,121.0,0.4782608695652174,0.021970217512550374
ALO,Aston Martin,46.0,3.0,HARD,12.0,True,1,97.087,2023,Bahrain Grand Prix,R,2,1,144.0,0.5217391304347826,0.021970217512550374
ALO,Aston Martin,47.0,3.0,HARD,13.0,True,1,97.326,2023,Bahrain Grand Prix,R,2,1,169.0,0.5652173913043478,0.021970217512550374
ALO,Aston Martin,48.0,3.0,HARD,14.0,True,1,96.783,2023,Bahrain Grand Prix,R,2,1,196.0,0.6086956521739131,0.021970217512550374
ALO,Aston Martin,49.0,3.0,HARD,15.0,True,1,96.726,2023,Bahrain Grand Prix,R,2,1,225.0,0.6521739130434783,0.021970217512550374
ALO,Aston Martin,50.0,3.0,HARD,16.0,True,1,96.331,2023,Bahrain Grand Prix,R,2,1,256.0,0.6956521739130435,0.021970217512550374
ALO,Aston Martin,51.0,3.0,HARD,17.0,True,1,96.96,2023,Bahrain Grand Prix,R,2,1,289.0,0.7391304347826086,0.021970217512550374
ALO,Aston Martin,52.0,3.0,HARD,18.0,True,1,97.01,2023,Bahrain Grand Prix,R,2,1,324.0,0.782608695652174,0.021970217512550374
ALO,Aston Martin,53.0,3.0,HARD,19.0,True,1,97.01,2023,Bahrain Grand Prix,R,2,1,361.0,0.8260869565217391,0.021970217512550374
ALO,Aston Martin,54.0,3.0,HARD,20.0,True,1,97.599,2023,Bahrain Grand Prix,R,2,1,400.0,0.8695652173913043,0.021970217512550374
ALO,Aston Martin,55.0,3.0,HARD,21.0,True,1,97.662,2023,Bahrain Grand Prix,R,2,1,441.0,0.9130434782608695,0.021970217512550374
ALO,Aston Martin,56.0,3.0,HARD,22.0,True,1,97.473,2023,Bahrain Grand Prix,R,2,1,484.0,0.9565217391304348,0.021970217512550374
ALO,Aston Martin,57.0,3.0,HARD,23.0,True,1,97.422,2023,Bahrain Grand Prix,R,2,1,529.0,1.0,0.021970217512550374
LEC,Ferrari,2.0,1.0,SOFT,2.0,True,21,98.75,2023,Bahrain Grand Prix,R,0,1,4.0,0.16666666666666666,0.06386363636363888
LEC,Ferrari,3.0,1.0,SOFT,3.0,True,1,98.658,2023,Bahrain Grand Prix,R,0,1,9.0,0.25,0.06386363636363888
LEC,Ferrari,4.0,1.0,SOFT,4.0,True,1,98.825,2023,Bahrain Grand Prix,R,0,1,16.0,0.3333333333333333,0.06386363636363888
LEC,Ferrari,5.0,1.0,SOFT,5.0,True,1,98.664,2023,Bahrain Grand Prix,R,0,1,25.0,0.4166666666666667,0.06386363636363888
LEC,Ferrari,6.0,1.0,SOFT,6.0,True,1,98.572,2023,Bahrain Grand Prix,R,0,1,36.0,0.5,0.06386363636363888
LEC,Ferrari,7.0,1.0,SOFT,7.0,True,1,98.691,2023,Bahrain Grand Prix,R,0,1,49.0,0.5833333333333334,0.06386363636363888
LEC,Ferrari,8.0,1.0,SOFT,8.0,True,1,98.614,2023,Bahrain Grand Prix,R,0,1,64.0,0.6666666666666666,0.06386363636363888
LEC,Ferrari,9.0,1.0,SOFT,9.0,True,1,98.828,2023,Bahrain Grand Prix,R,0,1,81.0,0.75,0.06386363636363888
LEC,Ferrari,10.0,1.0,SOFT,10.0,True,1,99.073,2023,Bahrain Grand Prix,R,0,1,100.0,0.8333333333333334,0.06386363636363888
LEC,Ferrari,11.0,1.0,SOFT,11.0,True,1,99.212,2023,Bahrain Grand Prix,R,0,1,121.0,0.9166666666666666,0.06386363636363888
LEC,Ferrari,12.0,1.0,SOFT,12.0,True,1,99.489,2023,Bahrain Grand Prix,R,0,1,144.0,1.0,0.06386363636363888
LEC,Ferrari,15.0,2.0,HARD,2.0,True,1,98.477,2023,Bahrain Grand Prix,R,2,1,4.0,0.10526315789473684,0.059297213622287924
LEC,Ferrari,16.0,2.0,HARD,3.0,True,1,97.953,2023,Bahrain Grand Prix,R,2,1,9.0,0.15789473684210525,0.059297213622287924
LEC,Ferrari,17.0,2.0,HARD,4.0,True,1,98.031,2023,Bahrain Grand Prix,R,2,1,16.0,0.21052631578947367,0.059297213622287924
LEC,Ferrari,18.0,2.0,HARD,5.0,True,1,97.798,2023,Bahrain Grand Prix,R,2,1,25.0,0.2631578947368421,0.059297213622287924
LEC,Ferrari,19.0,2.0,HARD,6.0,True,1,97.858,2023,Bahrain Grand Prix,R,2,1,36.0,0.3157894736842105,0.059297213622287924
LEC,Ferrari,20.0,2.0,HARD,7.0,True,1,97.631,2023,Bahrain Grand Prix,R,2,1,49.0,0.3684210526315789,0.059297213622287924
LEC,Ferrari,21.0,2.0,HARD,8.0,True,1,97.753,2023,Bahrain Grand Prix,R,2,1,64.0,0.42105263157894735,0.059297213622287924
LEC,Ferrari,22.0,2.0,HARD,9.0,True,1,98.162,2023,Bahrain Grand Prix,R,2,1,81.0,0.47368421052631576,0.059297213622287924
LEC,Ferrari,23.0,2.0,HARD,10.0,True,1,98.054,2023,Bahrain Grand Prix,R,2,1,100.0,0.5263157894736842,0.059297213622287924
LEC,Ferrari,24.0,2.0,HARD,11.0,True,1,97.972,2023,Bahrain Grand Prix,R,2,1,121.0,0.5789473684210527,0.059297213622287924
LEC,Ferrari,25.0,2.0,HARD,12.0,True,1,98.541,2023,Bahrain Grand Prix,R,2,1,144.0,0.631578947368421,0.059297213622287924
LEC,Ferrari,26.0,2.0,HARD,13.0,True,1,99.668,2023,Bahrain Grand Prix,R,2,1,169.0,0.6842105263157895,0.059297213622287924
LEC,Ferrari,27.0,2.0,HARD,14.0,True,1,98.814,2023,Bahrain Grand Prix,R,2,1,196.0,0.7368421052631579,0.059297213622287924
LEC,Ferrari,28.0,2.0,HARD,15.0,True,1,98.618,2023,Bahrain Grand Prix,R,2,1,225.0,0.7894736842105263,0.059297213622287924
LEC,Ferrari,29.0,2.0,HARD,16.0,True,1,98.447,2023,Bahrain Grand Prix,R,2,1,256.0,0.8421052631578947,0.059297213622287924
LEC,Ferrari,30.0,2.0,HARD,17.0,True,1,98.39,2023,Bahrain Grand Prix,R,2,1,289.0,0.8947368421052632,0.059297213622287924
LEC,Ferrari,31.0,2.0,HARD,18.0,True,1,98.746,2023,Bahrain Grand Prix,R,2,1,324.0,0.9473684210526315,0.059297213622287924
LEC,Ferrari,32.0,2.0,HARD,19.0,True,1,98.948,2023,Bahrain Grand Prix,R,2,1,361.0,1.0,0.059297213622287924
LEC,Ferrari,35.0,3.0,HARD,2.0,True,1,98.073,2023,Bahrain Grand Prix,R,2,1,4.0,0.3333333333333333,-0.1714999999999915
LEC,Ferrari,36.0,3.0,HARD,3.0,True,1,97.313,2023,Bahrain Grand Prix,R,2,1,9.0,0.5,-0.1714999999999915
LEC,Ferrari,37.0,3.0,HARD,4.0,True,1,97.17,2023,Bahrain Grand Prix,R,2,1,16.0,0.6666666666666666,-0.1714999999999915
LEC,Ferrari,38.0,3.0,HARD,5.0,True,1,97.17,2023,Bahrain Grand Prix,R,2,1,25.0,0.8333333333333334,-0.1714999999999915
LEC,Ferrari,39.0,3.0,HARD,6.0,True,1,97.287,2023,Bahrain Grand Prix,R,2,1,36.0,1.0,-0.1714999999999915
STR,Aston Martin,2.0,1.0,SOFT,5.0,False,21,99.892,2023,Bahrain Grand Prix,R,0,0,25.0,0.29411764705882354,0.1085989010988999
STR,Aston Martin,3.0,1.0,SOFT,6.0,False,1,99.625,2023,Bahrain Grand Prix,R,0,0,36.0,0.35294117647058826,0.1085989010988999
STR,Aston Martin,4.0,1.0,SOFT,7.0,False,1,99.745,2023,Bahrain Grand Prix,R,0,0,49.0,0.4117647058823529,0.1085989010988999
STR,Aston Martin,5.0,1.0,SOFT,8.0,False,1,99.144,2023,Bahrain Grand Prix,R,0,0,64.0,0.47058823529411764,0.1085989010988999
STR,Aston Martin,6.0,1.0,SOFT,9.0,False,1,99.714,2023,Bahrain Grand Prix,R,0,0,81.0,0.5294117647058824,0.1085989010988999
STR,Aston Martin,7.0,1.0,SOFT,10.0,False,1,99.945,2023,Bahrain Grand Prix,R,0,0,100.0,0.5882352941176471,0.1085989010988999
STR,Aston Martin,8.0,1.0,SOFT,11.0,False,1,99.801,2023,Bahrain Grand Prix,R,0,0,121.0,0.6470588235294118,0.1085989010988999
STR,Aston Martin,9.0,1.0,SOFT,12.0,False,1,100.106,2023,Bahrain Grand Prix,R,0,0,144.0,0.7058823529411765,0.1085989010988999
STR,Aston Martin,10.0,1.0,SOFT,13.0,False,1,100.192,2023,Bahrain Grand Prix,R,0,0,169.0,0.7647058823529411,0.1085989010988999
STR,Aston Martin,11.0,1.0,SOFT,14.0,False,1,100.923,2023,Bahrain Grand Prix,R,0,0,196.0,0.8235294117647058,0.1085989010988999
STR,Aston Martin,12.0,1.0,SOFT,15.0,False,1,101.039,2023,Bahrain Grand Prix,R,0,0,225.0,0.8823529411764706,0.1085989010988999
STR,Aston Martin,13.0,1.0,SOFT,16.0,False,1,101.12,2023,Bahrain Grand Prix,R,0,0,256.0,0.9411764705882353,0.1085989010988999
STR,Aston Martin,14.0,1.0,SOFT,17.0,False,1,100.002,2023,Bahrain Grand Prix,R,0,0,289.0,1.0,0.1085989010988999
STR,Aston Martin,17.0,2.0,HARD,2.0,True,1,97.507,2023,Bahrain Grand Prix,R,2,1,4.0,0.14285714285714285,0.07125274725274651
STR,Aston Martin,18.0,2.0,HARD,3.0,True,1,98.127,2023,Bahrain Grand Prix,R,2,1,9.0,0.21428571428571427,0.07125274725274651
STR,Aston Martin,19.0,2.0,HARD,4.0,True,1,98.587,2023,Bahrain Grand Prix,R,2,1,16.0,0.2857142857142857,0.07125274725274651
STR,Aston Martin,20.0,2.0,HARD,5.0,True,1,98.038,2023,Bahrain Grand Prix,R,2,1,25.0,0.35714285714285715,0.07125274725274651
STR,Aston Martin,21.0,2.0,HARD,6.0,True,1,98.273,2023,Bahrain Grand Prix,R,2,1,36.0,0.42857142857142855,0.07125274725274651
STR,Aston Martin,22.0,2.0,HARD,7.0,True,1,98.73,2023,Bahrain Grand Prix,R,2,1,49.0,0.5,0.07125274725274651
STR,Aston Martin,23.0,2.0,HARD,8.0,True,1,98.295,2023,Bahrain Grand Prix,R,2,1,64.0,0.5714285714285714,0.07125274725274651
STR,Aston Martin,24.0,2.0,HARD,9.0,True,1,98.478,2023,Bahrain Grand Prix,R,2,1,81.0,0.6428571428571429,0.07125274725274651
STR,Aston Martin,25.0,2.0,HARD,10.0,True,1,98.25,2023,Bahrain Grand Prix,R,2,1,100.0,0.7142857142857143,0.07125274725274651
STR,Aston Martin,26.0,2.0,HARD,11.0,True,1,98.482,2023,Bahrain Grand Prix,R,2,1,121.0,0.7857142857142857,0.07125274725274651
STR,Aston Martin,27.0,2.0,HARD,12.0,True,1,99.021,2023,Bahrain Grand Prix,R,2,1,144.0,0.8571428571428571,0.07125274725274651
STR,Aston Martin,28.0,2.0,HARD,13.0,True,1,98.723,2023,Bahrain Grand Prix,R,2,1,169.0,0.9285714285714286,0.07125274725274651
STR,Aston Martin,29.0,2.0,HARD,14.0,True,1,98.71,2023,Bahrain Grand Prix,R,2,1,196.0,1.0,0.07125274725274651
STR,Aston Martin,32.0,3.0,HARD,2.0,True,1,96.546,2023,Bahrain Grand Prix,R,2,1,4.0,0.07407407407407407,0.03033640822046029
STR,Aston Martin,33.0,3.0,HARD,3.0,True,1,97.21,2023,Bahrain Grand Prix,R,2,1,9.0,0.1111111111111111,0.03033640822046029
STR,Aston Martin,34.0,3.0,HARD,4.0,True,1,97.168,2023,Bahrain Grand Prix,R,2,1,16.0,0.14814814814814814,0.03033640822046029
STR,Aston Martin,35.0,3.0,HARD,5.0,True,1,97.521,2023,Bahrain Grand Prix,R,2,1,25.0,0.18518518518518517,0.03033640822046029
STR,Aston Martin,36.0,3.0,HARD,6.0,True,1,97.72,2023,Bahrain Grand Prix,R,2,1,36.0,0.2222222222222222,0.03033640822046029
STR,Aston Martin,37.0,3.0,HARD,7.0,True,1,97.68,2023,Bahrain Grand Prix,R,2,1,49.0,0.25925925925925924,0.03033640822046029
STR,Aston Martin,38.0,3.0,HARD,8.0,True,1,97.274,2023,Bahrain Grand Prix,R,2,1,64.0,0.2962962962962963,0.03033640822046029
STR,Aston Martin,39.0,3.0,HARD,9.0,True,1,97.456,2023,Bahrain Grand Prix,R,2,1,81.0,0.3333333333333333,0.03033640822046029
STR,Aston Martin,42.0,3.0,HARD,12.0,True,1,97.298,2023,Bahrain Grand Prix,R,2,1,144.0,0.4444444444444444,0.03033640822046029
STR,Aston Martin,43.0,3.0,HARD,13.0,True,1,97.304,2023,Bahrain Grand Prix,R,2,1,169.0,0.48148148148148145,0.03033640822046029
STR,Aston Martin,44.0,3.0,HARD,14.0,True,1,97.299,2023,Bahrain Grand Prix,R,2,1,196.0,0.5185185185185185,0.03033640822046029
STR,Aston Martin,45.0,3.0,HARD,15.0,True,1,97.222,2023,Bahrain Grand Prix,R,2,1,225.0,0.5555555555555556,0.03033640822046029
STR,Aston Martin,46.0,3.0,HARD,16.0,True,1,97.562,2023,Bahrain Grand Prix,R,2,1,256.0,0.5925925925925926,0.03033640822046029
STR,Aston Martin,47.0,3.0,HARD,17.0,True,1,97.257,2023,Bahrain Grand Prix,R,2,1,289.0,0.6296296296296297,0.03033640822046029
STR,Aston Martin,48.0,3.0,HARD,18.0,True,1,97.448,2023,Bahrain Grand Prix,R,2,1,324.0,0.6666666666666666,0.03033640822046029
STR,Aston Martin,49.0,3.0,HARD,19.0,True,1,97.551,2023,Bahrain Grand Prix,R,2,1,361.0,0.7037037037037037,0.03033640822046029
STR,Aston Martin,50.0,3.0,HARD,20.0,True,1,97.388,2023,Bahrain Grand Prix,R,2,1,400.0,0.7407407407407407,0.03033640822046029
STR,Aston Martin,51.0,3.0,HARD,21.0,True,1,97.866,2023,Bahrain Grand Prix,R,2,1,441.0,0.7777777777777778,0.03033640822046029
STR,Aston Martin,52.0,3.0,HARD,22.0,True,1,97.579,2023,Bahrain Grand Prix,R,2,1,484.0,0.8148148148148148,0.03033640822046029
STR,Aston Martin,53.0,3.0,HARD,23.0,True,1,98.379,2023,Bahrain Grand Prix,R,2,1,529.0,0.8518518518518519,0.03033640822046029
STR,Aston Martin,54.0,3.0,HARD,24.0,True,1,97.597,2023,Bahrain Grand Prix,R,2,1,576.0,0.8888888888888888,0.03033640822046029
STR,Aston Martin,55.0,3.0,HARD,25.0,True,1,97.701,2023,Bahrain Grand Prix,R,2,1,625.0,0.9259259259259259,0.03033640822046029
STR,Aston Martin,56.0,3.0,HARD,26.0,True,1,98.11,2023,Bahrain Grand Prix,R,2,1,676.0,0.9629629629629629,0.03033640822046029
STR,Aston Martin,57.0,3.0,HARD,27.0,True,1,97.991,2023,Bahrain Grand Prix,R,2,1,729.0,1.0,0.03033640822046029
SAR,Williams,2.0,1.0,SOFT,2.0,True,21,100.467,2023,Bahrain Grand Prix,R,0,1,4.0,0.18181818181818182,0.0993454545454549
SAR,Williams,3.0,1.0,SOFT,3.0,True,1,100.349,2023,Bahrain Grand Prix,R,0,1,9.0,0.2727272727272727,0.0993454545454549
SAR,Williams,4.0,1.0,SOFT,4.0,True,1,100.644,2023,Bahrain Grand Prix,R,0,1,16.0,0.36363636363636365,0.0993454545454549
SAR,Williams,5.0,1.0,SOFT,5.0,True,1,100.902,2023,Bahrain Grand Prix,R,0,1,25.0,0.45454545454545453,0.0993454545454549
SAR,Williams,6.0,1.0,SOFT,6.0,True,1,100.791,2023,Bahrain Grand Prix,R,0,1,36.0,0.5454545454545454,0.0993454545454549
SAR,Williams,7.0,1.0,SOFT,7.0,True,1,100.892,2023,Bahrain Grand Prix,R,0,1,49.0,0.6363636363636364,0.0993454545454549
SAR,Williams,8.0,1.0,SOFT,8.0,True,1,100.868,2023,Bahrain Grand Prix,R,0,1,64.0,0.7272727272727273,0.0993454545454549
SAR,Williams,9.0,1.0,SOFT,9.0,True,1,100.908,2023,Bahrain Grand Prix,R,0,1,81.0,0.8181818181818182,0.0993454545454549
SAR,Williams,10.0,1.0,SOFT,10.0,True,1,101.133,2023,Bahrain Grand Prix,R,0,1,100.0,0.9090909090909091,0.0993454545454549
SAR,Williams,11.0,1.0,SOFT,11.0,True,1,101.532,2023,Bahrain Grand Prix,R,0,1,121.0,1.0,0.0993454545454549
SAR,Williams,14.0,2.0,SOFT,2.0,True,1,98.413,2023,Bahrain Grand Prix,R,0,1,4.0,0.11764705882352941,0.06758970588235506
SAR,Williams,15.0,2.0,SOFT,3.0,True,1,99.033,2023,Bahrain Grand Prix,R,0,1,9.0,0.17647058823529413,0.06758970588235506
SAR,Williams,16.0,2.0,SOFT,4.0,True,1,98.988,2023,Bahrain Grand Prix,R,0,1,16.0,0.23529411764705882,0.06758970588235506
SAR,Williams,17.0,2.0,SOFT,5.0,True,1,99.439,2023,Bahrain Grand Prix,R,0,1,25.0,0.29411764705882354,0.06758970588235506
SAR,Williams,18.0,2.0,SOFT,6.0,True,1,99.399,2023,Bahrain Grand Prix,R,0,1,36.0,0.35294117647058826,0.06758970588235506
SAR,Williams,19.0,2.0,SOFT,7.0,True,1,99.22,2023,Bahrain Grand Prix,R,0,1,49.0,0.4117647058823529,0.06758970588235506
SAR,Williams,20.0,2.0,SOFT,8.0,True,1,99.186,2023,Bahrain Grand Prix,R,0,1,64.0,0.47058823529411764,0.06758970588235506
SAR,Williams,21.0,2.0,SOFT,9.0,True,1,99.612,2023,Bahrain Grand Prix,R,0,1,81.0,0.5294117647058824,0.06758970588235506
SAR,Williams,22.0,2.0,SOFT,10.0,True,1,99.362,2023,Bahrain Grand Prix,R,0,1,100.0,0.5882352941176471,0.06758970588235506
SAR,Williams,23.0,2.0,SOFT,11.0,True,1,99.692,2023,Bahrain Grand Prix,R,0,1,121.0,0.6470588235294118,0.06758970588235506
SAR,Williams,24.0,2.0,SOFT,12.0,True,1,99.872,2023,Bahrain Grand Prix,R,0,1,144.0,0.7058823529411765,0.06758970588235506
SAR,Williams,25.0,2.0,SOFT,13.0,True,1,99.834,2023,Bahrain Grand Prix,R,0,1,169.0,0.7647058823529411,0.06758970588235506
SAR,Williams,26.0,2.0,SOFT,14.0,True,1,100.006,2023,Bahrain Grand Prix,R,0,1,196.0,0.8235294117647058,0.06758970588235506
SAR,Williams,27.0,2.0,SOFT,15.0,True,1,99.602,2023,Bahrain Grand Prix,R,0,1,225.0,0.8823529411764706,0.06758970588235506
SAR,Williams,28.0,2.0,SOFT,16.0,True,1,99.62,2023,Bahrain Grand Prix,R,0,1,256.0,0.9411764705882353,0.06758970588235506
SAR,Williams,29.0,2.0,SOFT,17.0,True,1,99.673,2023,Bahrain Grand Prix,R,0,1,289.0,1.0,0.06758970588235506
SAR,Williams,32.0,3.0,HARD,2.0,True,1,97.613,2023,Bahrain Grand Prix,R,2,1,4.0,0.2222222222222222,0.0326904761904761
SAR,Williams,33.0,3.0,HARD,3.0,True,1,97.862,2023,Bahrain Grand Prix,R,2,1,9.0,0.3333333333333333,0.0326904761904761
SAR,Williams,34.0,3.0,HARD,4.0,True,1,97.902,2023,Bahrain Grand Prix,R,2,1,16.0,0.4444444444444444,0.0326904761904761
SAR,Williams,35.0,3.0,HARD,5.0,True,1,98.029,2023,Bahrain Grand Prix,R,2,1,25.0,0.5555555555555556,0.0326904761904761
SAR,Williams,36.0,3.0,HARD,6.0,True,1,97.717,2023,Bahrain Grand Prix,R,2,1,36.0,0.6666666666666666,0.0326904761904761
SAR,Williams,37.0,3.0,HARD,7.0,True,1,97.831,2023,Bahrain Grand Prix,R,2,1,49.0,0.7777777777777778,0.0326904761904761
SAR,Williams,38.0,3.0,HARD,8.0,True,1,98.015,2023,Bahrain Grand Prix,R,2,1,64.0,0.8888888888888888,0.0326904761904761
SAR,Williams,39.0,3.0,HARD,9.0,True,1,97.971,2023,Bahrain Grand Prix,R,2,1,81.0,1.0,0.0326904761904761
SAR,Williams,42.0,4.0,SOFT,2.0,True,1,96.037,2023,Bahrain Grand Prix,R,0,1,4.0,0.125,0.12648214285714526
SAR,Williams,43.0,4.0,SOFT,3.0,True,1,96.801,2023,Bahrain Grand Prix,R,0,1,9.0,0.1875,0.12648214285714526
SAR,Williams,44.0,4.0,SOFT,4.0,True,1,97.407,2023,Bahrain Grand Prix,R,0,1,16.0,0.25,0.12648214285714526
SAR,Williams,45.0,4.0,SOFT,5.0,True,1,97.462,2023,Bahrain Grand Prix,R,0,1,25.0,0.3125,0.12648214285714526
SAR,Williams,46.0,4.0,SOFT,6.0,True,1,98.441,2023,Bahrain Grand Prix,R,0,1,36.0,0.375,0.12648214285714526
SAR,Williams,47.0,4.0,SOFT,7.0,True,1,97.227,2023,Bahrain Grand Prix,R,0,1,49.0,0.4375,0.12648214285714526
SAR,Williams,48.0,4.0,SOFT,8.0,True,1,97.068,2023,Bahrain Grand Prix,R,0,1,64.0,0.5,0.12648214285714526
SAR,Williams,49.0,4.0,SOFT,9.0,True,1,97.225,2023,Bahrain Grand Prix,R,0,1,81.0,0.5625,0.12648214285714526
SAR,Williams,50.0,4.0,SOFT,10.0,True,1,97.29,2023,Bahrain Grand Prix,R,0,1,100.0,0.625,0.12648214285714526
SAR,Williams,51.0,4.0,SOFT,11.0,True,1,97.472,2023,Bahrain Grand Prix,R,0,1,121.0,0.6875,0.12648214285714526
SAR,Williams,52.0,4.0,SOFT,12.0,True,1,97.456,2023,Bahrain Grand Prix,R,0,1,144.0,0.75,0.12648214285714526
SAR,Williams,53.0,4.0,SOFT,13.0,True,1,97.662,2023,Bahrain Grand Prix,R,0,1,169.0,0.8125,0.12648214285714526
SAR,Williams,54.0,4.0,SOFT,14.0,True,1,97.936,2023,Bahrain Grand Prix,R,0,1,196.0,0.875,0.12648214285714526
SAR,Williams,55.0,4.0,SOFT,15.0,True,1,98.316,2023,Bahrain Grand Prix,R,0,1,225.0,0.9375,0.12648214285714526
SAR,Williams,56.0,4.0,SOFT,16.0,True,1,99.626,2023,Bahrain Grand Prix,R,0,1,256.0,1.0,0.12648214285714526
MAG,Haas F1 Team,2.0,1.0,HARD,2.0,True,21,101.521,2023,Bahrain Grand Prix,R,2,1,4.0,0.14285714285714285,0.02770879120879302
MAG,Haas F1 Team,3.0,1.0,HARD,3.0,True,1,101.978,2023,Bahrain Grand Prix,R,2,1,9.0,0.21428571428571427,0.02770879120879302
MAG,Haas F1 Team,4.0,1.0,HARD,4.0,True,1,100.773,2023,Bahrain Grand Prix,R,2,1,16.0,0.2857142857142857,0.02770879120879302
MAG,Haas F1 Team,5.0,1.0,HARD,5.0,True,1,101.34,2023,Bahrain Grand Prix,R,2,1,25.0,0.35714285714285715,0.02770879120879302
MAG,Haas F1 Team,6.0,1.0,HARD,6.0,True,1,101.125,2023,Bahrain Grand Prix,R,2,1,36.0,0.42857142857142855,0.02770879120879302
MAG,Haas F1 Team,7.0,1.0,HARD,7.0,True,1,101.526,2023,Bahrain Grand Prix,R,2,1,49.0,0.5,0.02770879120879302
MAG,Haas F1 Team,8.0,1.0,HARD,8.0,True,1,101.283,2023,Bahrain Grand Prix,R,2,1,64.0,0.5714285714285714,0.02770879120879302
MAG,Haas F1 Team,9.0,1.0,HARD,9.0,True,1,101.278,2023,Bahrain Grand Prix,R,2,1,81.0,0.6428571428571429,0.02770879120879302
MAG,Haas F1 Team,10.0,1.0,HARD,10.0,True,1,101.719,2023,Bahrain Grand Prix,R,2,1,100.0,0.7142857142857143,0.02770879120879302
MAG,Haas F1 Team,11.0,1.0,HARD,11.0,True,1,102.049,2023,Bahrain Grand Prix,R,2,1,121.0,0.7857142857142857,0.02770879120879302
MAG,Haas F1 Team,12.0,1.0,HARD,12.0,True,1,101.345,2023,Bahrain Grand Prix,R,2,1,144.0,0.8571428571428571,0.02770879120879302
MAG,Haas F1 Team,13.0,1.0,HARD,13.0,True,1,101.654,2023,Bahrain Grand Prix,R,2,1,169.0,0.9285714285714286,0.02770879120879302
MAG,Haas F1 Team,14.0,1.0,HARD,14.0,True,1,101.739,2023,Bahrain Grand Prix,R,2,1,196.0,1.0,0.02770879120879302
MAG,Haas F1 Team,17.0,2.0,HARD,2.0,True,1,98.319,2023,Bahrain Grand Prix,R,2,1,4.0,0.15384615384615385,0.09591258741258697
MAG,Haas F1 Team,18.0,2.0,HARD,3.0,True,1,98.274,2023,Bahrain Grand Prix,R,2,1,9.0,0.23076923076923078,0.09591258741258697
MAG,Haas F1 Team,19.0,2.0,HARD,4.0,True,1,98.803,2023,Bahrain Grand Prix,R,2,1,16.0,0.3076923076923077,0.09591258741258697
MAG,Haas F1 Team,20.0,2.0,HARD,5.0,True,1,99.083,2023,Bahrain Grand Prix,R,2,1,25.0,0.38461538461538464,0.09591258741258697
MAG,Haas F1 Team,21.0,2.0,HARD,6.0,True,1,99.086,2023,Bahrain Grand Prix,R,2,1,36.0,0.46153846153846156,0.09591258741258697
MAG,Haas F1 Team,22.0,2.0,HARD,7.0,True,1,98.913,2023,Bahrain Grand Prix,R,2,1,49.0,0.5384615384615384,0.09591258741258697
